id,Route_Name,Route_Link,Bus_Name,Bus_Type,Departing_Time,Duration,Reaching_Time,Star_Rating,Price,Seat_Availability
2452,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,A1 Travels,Non A/C Seater / Sleeper (2+1),21:45,06h 15m,04:00,3.3,550,23
2453,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,DA Transports,A/C Sleeper (2+1),21:50,06h 40m,04:30,3.6,799,27
2454,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,A1 Travels,A/C Seater / Sleeper (2+1),22:30,05h 45m,04:15,3.3,700,33
2455,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),03:30,05h 30m,09:00,2.2,600,8
2456,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,A1 Travels,Bharat Benz A/C Sleeper (2+1),04:00,04h 15m,08:15,2.1,600,14
2457,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),13:45,05h 45m,19:30,2.2,800,24
2458,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Sam Tourist,NON AC Seater / Sleeper 2+1,21:00,07h 00m,04:00,2.8,599,29
2459,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),14:00,06h 30m,20:30,3.1,1300,27
2460,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,PSK Travels,Bharat Benz A/C Sleeper (2+1),14:30,06h 20m,20:50,3.6,1490,16
2461,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Bharathi Travels,A/C Sleeper (2+1),15:00,06h 00m,21:00,3.1,1290,27
2462,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SAAM BUS,VE A/C Sleeper (2+1),20:30,07h 30m,04:00,4.0,879,16
2463,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,MMK Travels,A/C Sleeper (2+1),21:00,06h 00m,03:00,4.3,900,17
2464,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SKS Tours & Travels,A/C Sleeper (2+1),21:00,07h 00m,04:00,4.1,899,21
2465,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,NS Transports,VE A/C Sleeper (2+1),21:16,06h 14m,03:30,4.1,878,20
2466,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),21:30,07h 15m,04:45,3.5,999,34
2467,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,Suraj Holidays,VE A/C Sleeper (2+1),22:00,07h 00m,05:00,3.6,880,20
2468,Kozhikode to Mysore,https://www.redbus.in/bus-tickets/kozhikode-to-mysore,DA Transports,A/C Sleeper (2+1),22:01,06h 39m,04:40,3.6,849,28
2469,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,KSRTC (Kerala) - 102,Swift Deluxe Non AC Air Bus (2+2),07:30,08h 50m,16:20,4.6,579,1
2470,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,KSRTC (Kerala) - 100,Swift Deluxe Non AC Air Bus (2+2),19:00,08h 05m,03:05,3.7,548,33
2471,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,KSRTC (Kerala) - 1766,Super Express Non AC Seater Air Bus (2+2),20:15,08h 10m,04:25,4.7,568,30
2472,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,KSRTC (Kerala) - 133,Swift Deluxe Non AC Air Bus (2+2),21:30,07h 50m,05:20,4.3,568,21
2473,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,KSRTC (Kerala) - 99,Swift Deluxe Non AC Air Bus (2+2),21:30,08h 15m,05:45,3.9,579,10
2474,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,NS Transports,A/C Sleeper (2+1),21:15,08h 15m,05:30,4.4,924,6
2475,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Ashoka Travel and Logistics,A/C Sleeper (2+1),21:15,08h 15m,05:30,4.4,1000,13
2476,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,MMK Travels,VE A/C Seater / Sleeper (2+1),21:30,08h 30m,06:00,4.2,700,24
2477,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,AdSAAM BUS,A/C Seater / Sleeper (2+1),22:10,07h 50m,06:00,3.9,694,26
2478,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kalpaka Travels 1,A/C Sleeper (2+1),21:45,07h 15m,05:00,4.2,1100,22
2479,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,NS Transports,NON A/C Sleeper (2+1),21:45,08h 00m,05:45,4.1,785,12
2480,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Ashoka Travel and Logistics,A/C Semi Sleeper (2+2),21:00,08h 15m,05:15,4.1,900,32
2481,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Sugama Tourist,A/C Sleeper (2+1),22:00,07h 30m,05:30,3.9,850,18
2482,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),08:00,09h 30m,17:30,4.0,800,27
2483,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,National travels and logistics,Non A/C Seater / Sleeper (2+1),21:15,08h 15m,05:30,3.8,549,24
2484,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Ashoka Travel and Logistics,NON A/C Semi Sleeper (2+2),21:30,07h 30m,05:00,3.5,800,37
2485,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),20:30,08h 50m,05:20,3.9,693,6
2486,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Golden Travels,Volvo A/C Semi Sleeper (2+2),21:45,07h 05m,04:50,4.2,999,21
2487,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:30,07h 30m,05:00,3.8,800,29
2488,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:00,08h 00m,05:00,3.5,800,32
2489,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,P K Travels,A/C Sleeper (2+1),21:00,08h 00m,05:00,4.1,1100,20
2490,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Arya Travels,A/C Sleeper (2+1),21:20,08h 10m,05:30,3.4,999,21
2491,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,P K Travels,NON A/C Semi Sleeper (2+2),20:30,10h 00m,06:30,3.4,750,26
2492,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Golden Travels,NON A/C Sleeper (2+1),21:30,07h 30m,05:00,4.1,849,17
2493,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Golden Travels,A/C Sleeper (2+1),21:45,07h 25m,05:10,3.6,899,20
2494,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kalpaka Travels 1,NON A/C Semi Sleeper (2+2),20:45,08h 15m,05:00,3.0,800,30
2495,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Kalpaka Travels 1,NON A/C Seater/ Sleeper (2+1),21:15,07h 45m,05:00,3.1,800,21
2496,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Golden Travels,A/C Sleeper (2+1),21:15,07h 45m,05:00,3.8,899,18
2497,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Golden Travels,NON A/C Semi Sleeper (2+2),21:15,07h 45m,05:00,2.9,799,15
2498,Kannur to Bangalore,https://www.redbus.in/bus-tickets/kannur-to-bangalore,Sam Tourist,A/C Sleeper (2+1),21:35,08h 30m,06:05,1.9,799,26
2499,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 788,Super Fast Non AC Seater (2+3),09:05,06h 15m,15:20,3.4,348,31
2500,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 2132,Swift Deluxe Non AC Air Bus (2+2),09:35,06h 15m,15:50,4.8,475,32
2501,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 580,Super Express Non AC Seater Air Bus (2+2),10:30,06h 15m,16:45,3.8,377,32
2502,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 53,SWIFT-GARUDA A/C SEATER BUS,10:55,06h 10m,17:05,3.7,524,21
2503,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 579,Super Express Non AC Seater Air Bus (2+2),12:20,06h 10m,18:30,4.6,377,26
2504,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 55,SWIFT-GARUDA A/C SEATER BUS,14:20,06h 00m,20:20,3.7,524,17
2505,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 805,Super Fast Non AC Seater (2+3),15:50,06h 15m,22:05,4.4,348,37
2506,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 578,Super Express Non AC Seater Air Bus (2+2),20:00,07h 15m,03:15,2.2,426,29
2507,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 72,SWIFT-GARUDA A/C SEATER BUS,20:55,07h 25m,04:20,2.9,586,21
2508,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 1583,Super Express Non AC Seater Air Bus (2+2),21:50,07h 25m,05:15,3.5,548,12
2509,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 1584,Super Express Non AC Seater Air Bus (2+2),23:20,07h 15m,06:35,2.8,548,5
2510,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,KSRTC (Kerala) - 50,Swift Deluxe Non AC Air Bus (2+2),23:55,07h 15m,07:10,4.2,548,8
2511,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),13:55,07h 50m,21:45,4.5,799,38
2512,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,MMK Travels,A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,4.5,800,12
2513,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DLT BUS,A/C Sleeper (2+1),23:45,06h 45m,06:30,4.4,1100,14
2514,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,MMK Travels,A/C Seater / Sleeper (2+1),23:45,06h 15m,06:00,4.8,800,12
2515,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,Non A/C Seater / Sleeper (2+1),23:10,07h 20m,06:30,3.3,550,23
2516,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kyros Connect,Bharat Benz A/C Semi Sleeper (2+2),13:57,07h 48m,21:45,3.7,799,34
2517,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:58,07h 17m,07:15,3.3,880,20
2518,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),22:20,06h 55m,05:15,4.2,799,24
2519,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),23:30,07h 45m,07:15,3.2,899,19
2520,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DLT BUS,A/C Sleeper (2+1),23:59,06h 31m,06:30,4.1,1100,15
2521,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Bharathi Travels,A/C Sleeper (2+1),17:20,06h 28m,23:48,4.1,890,26
2522,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),23:55,06h 50m,06:45,3.6,799,27
2523,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),23:50,06h 55m,06:45,3.9,799,27
2524,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:50,06h 40m,06:30,2.4,999,13
2525,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Suraj Holidays,VE A/C Sleeper (2+1),23:59,07h 16m,07:15,3.0,880,20
2526,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,A/C Seater / Sleeper (2+1),22:30,07h 00m,05:30,1.8,600,27
2527,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,A1 Travels,Bharat Benz A/C Seater /Sleeper (2+1),23:45,06h 45m,06:30,2.8,900,36
2528,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),22:56,06h 19m,05:15,2.9,699,25
2529,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Bharathi Travels,A/C Sleeper (2+1),17:00,06h 48m,23:48,1.6,890,26
2530,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),A/C Sleeper (2+1),23:55,06h 35m,06:30,2.0,999,13
2531,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:10,06h 20m,05:30,3.5,799,37
2532,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),15:50,07h 20m,23:10,3.2,900,20
2533,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Kallada Travels (Suresh Kallada),A/C Sleeper (2+1),15:50,07h 20m,23:10,3.0,900,20
2534,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SKS Tourist Corporation (REGD),Non A/C Seater / Sleeper (2+1),23:11,06h 19m,05:30,2.9,699,37
2535,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),16:45,06h 45m,23:30,3.2,1300,26
2536,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,PSK Travels,Bharat Benz A/C Sleeper (2+1),17:25,05h 55m,23:20,3.3,1540,16
2537,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,Orange Tours And Travels,Bharat Benz A/C Sleeper (2+1),16:30,07h 00m,23:30,1.8,1300,26
2538,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,P K Travels,A/C Seater / Sleeper (2+1),23:50,06h 55m,06:45,4.1,900,28
2539,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),23:35,06h 25m,06:00,4.1,2500,38
2540,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,NS Transports,Non A/C Seater / Sleeper (2+1),23:36,06h 24m,06:00,4.1,2500,38
2541,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SAAM BUS,VE A/C Sleeper (2+1),23:50,06h 40m,06:30,4.0,850,13
2542,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,SAAM BUS,VE A/C Sleeper (2+1),23:35,06h 55m,06:30,4.0,786,12
2543,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),00:00,07h 45m,07:45,3.7,849,28
2544,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,DA Transports,A/C Sleeper (2+1),00:00,07h 45m,07:45,3.6,849,28
2545,Kalpetta (kerala) to Bangalore,https://www.redbus.in/bus-tickets/kalpetta-to-bangalore,PSK Travels,Bharat Benz A/C Sleeper (2+1),17:00,06h 20m,23:20,3.3,1540,16
2546,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 189473,NON AC Seater / Sleeper 2+1,00:45,03h 45m,04:30,3.8,282,37
2547,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193312,A/C Seater / Sleeper (2+1),01:15,03h 45m,05:00,3.8,413,36
2548,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 192299,Super Luxury Volvo AC Seater Pushback 2+2,01:45,03h 45m,05:30,4.4,424,37
2549,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 189583,NON AC Seater / Sleeper 2+1,02:45,03h 45m,06:30,3.8,282,37
2550,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 173716,NON AC Seater / Sleeper 2+1,03:45,04h 15m,08:00,3.8,282,37
2551,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 166406,Express Non AC Seater 2+3,05:40,04h 05m,09:45,3.8,211,42
2552,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193226,Semi Deluxe Non AC Seater 2+2,06:00,04h 10m,10:10,3.8,230,35
2553,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 184744,Express Non AC Seater 2+3,06:25,04h 05m,10:30,3.8,211,46
2554,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 166441,Express Non AC Seater 2+3,06:45,04h 05m,10:50,3.8,211,46
2555,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 166472,Express Non AC Seater 2+3,07:10,04h 05m,11:15,3.8,211,46
2556,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 166414,Express Non AC Seater 2+3,07:30,04h 05m,11:35,3.8,211,42
2557,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 166461,Express Non AC Seater 2+3,07:50,04h 05m,11:55,3.8,211,46
2558,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193662,Express Non AC Seater 2+3,07:55,04h 25m,12:20,3.8,211,42
2559,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 166423,Express Non AC Seater 2+3,08:10,03h 55m,12:05,3.8,211,42
2560,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168098,Express Non AC Seater 2+3,08:25,04h 05m,12:30,3.8,211,46
2561,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 184796,Express Non AC Seater 2+3,08:50,04h 05m,12:55,3.8,211,46
2562,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193667,Express Non AC Seater 2+3,09:05,04h 25m,13:30,3.8,211,42
2563,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 146314,Super Luxury Volvo AC Seater Pushback 2+2,09:15,03h 15m,12:30,3.9,424,34
2564,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 169914,Express Non AC Seater 2+3,09:25,04h 05m,13:30,3.8,211,42
2565,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 192985,Express Non AC Seater 2+3,09:25,03h 35m,13:00,3.8,211,42
2566,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193228,Semi Deluxe Non AC Seater 2+2,09:30,04h 20m,13:50,3.8,230,35
2567,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168094,Express Non AC Seater 2+3,09:40,04h 00m,13:40,3.8,211,46
2568,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 166468,Express Non AC Seater 2+3,10:00,04h 00m,14:00,3.8,211,46
2569,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 185141,Super Luxury Volvo AC Seater Pushback 2+2,10:15,03h 15m,13:30,2.8,424,37
2570,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 187274,Express Non AC Seater 2+3,10:20,04h 10m,14:30,3.8,211,42
2571,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190506,Express Non AC Seater 2+3,10:25,04h 25m,14:50,3.8,211,42
2572,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 190552,Express Non AC Seater 2+3,10:30,04h 55m,15:25,3.8,211,42
2573,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193343,Semi Deluxe Non AC Seater 2+2,10:45,04h 00m,14:45,3.8,230,35
2574,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 172902,Express Non AC Seater 2+3,11:00,04h 05m,15:05,3.8,211,41
2575,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193585,Express Non AC Seater 2+3,11:05,04h 40m,15:45,3.8,211,42
2576,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193052,Express Non AC Seater 2+3,11:09,04h 06m,15:15,3.8,211,42
2577,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 144042,Super Luxury Volvo AC Seater Pushback 2+2,11:10,03h 25m,14:35,3.6,424,37
2578,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 189125,Express Non AC Seater 2+3,11:15,04h 15m,15:30,3.8,211,42
2579,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193774,Semi Deluxe Non AC Seater 2+2,11:20,04h 25m,15:45,3.8,230,35
2580,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193404,Express Non AC Seater 2+3,11:30,16h 00m,03:30,3.8,211,42
2581,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 192956,Express Non AC Seater 2+3,11:30,04h 00m,15:30,3.8,211,42
2582,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 163505,Express Non AC Seater 2+3,11:40,04h 10m,15:50,3.8,211,42
2583,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 168095,Express Non AC Seater 2+3,11:50,04h 05m,15:55,3.8,211,46
2584,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 183551,Express Non AC Seater 2+3,11:55,04h 05m,16:00,3.8,211,42
2585,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 193665,Express Non AC Seater 2+3,12:10,04h 20m,16:30,3.8,211,42
2586,Beawar (Rajasthan) to Jaipur (Rajasthan),https://www.redbus.in/bus-tickets/beawer-to-jaipur,RSRTC - 186250,Super Luxury Volvo AC Seater Pushback 2+2,12:15,03h 15m,15:30,4.2,424,37
